ano;nome_uf;codigo_uf;sigla_uf;nome_regiao;codigo_regiao;familia;denominacao;quantidade
2013;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - 1a. família;50;1368
2013;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - 2a. família;50;67
2013;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - 1a. família;100;3069
2013;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - 2a. família;100;1027
2013;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 1a. família;2;6
2013;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 1a. família;5;8
2013;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 1a. família;10;4067
2013;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 2a. família;10;7
2013;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 1a. família;20;15138
2013;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 2a. família;20;18
2013;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 1a. família;50;8956
2013;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 2a. família;50;63
2013;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 1a. família;100;6307
2013;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 2a. família;100;282
2013;Minas Gerais;31;MG;Sudeste;3;Cédulas - 1a. família;2;104
2013;Minas Gerais;31;MG;Sudeste;3;Cédulas - 1a. família;5;649
2013;Minas Gerais;31;MG;Sudeste;3;Cédulas - 2a. família;5;7
2013;Minas Gerais;31;MG;Sudeste;3;Cédulas - em polímero;10;57
2013;Minas Gerais;31;MG;Sudeste;3;Cédulas - 1a. família;10;1235
2013;Minas Gerais;31;MG;Sudeste;3;Cédulas - 2a. família;10;77
2013;Minas Gerais;31;MG;Sudeste;3;Cédulas - 1a. família;20;2408
2013;Minas Gerais;31;MG;Sudeste;3;Cédulas - 2a. família;20;6774
2013;Minas Gerais;31;MG;Sudeste;3;Cédulas - 1a. família;50;10923
2013;Minas Gerais;31;MG;Sudeste;3;Cédulas - 2a. família;50;1349
2013;Minas Gerais;31;MG;Sudeste;3;Cédulas - 1a. família;100;7462
2013;Minas Gerais;31;MG;Sudeste;3;Cédulas - 2a. família;100;8996
2013;Pará;15;PA;Norte;1;Cédulas - 1a. família;2;11
2013;Pará;15;PA;Norte;1;Cédulas - 1a. família;5;48
2013;Pará;15;PA;Norte;1;Cédulas - 2a. família;5;1
2013;Pará;15;PA;Norte;1;Cédulas - 1a. família;10;92
2013;Pará;15;PA;Norte;1;Cédulas - 2a. família;10;17
2013;Pará;15;PA;Norte;1;Cédulas - 1a. família;20;170
2013;Pará;15;PA;Norte;1;Cédulas - 2a. família;20;1250
2013;Pará;15;PA;Norte;1;Cédulas - 1a. família;50;519
2013;Pará;15;PA;Norte;1;Cédulas - 2a. família;50;369
2013;Pará;15;PA;Norte;1;Cédulas - 1a. família;100;636
2013;Pará;15;PA;Norte;1;Cédulas - 2a. família;100;2304
2013;Paraíba;25;PB;Nordeste;2;Cédulas - 1a. família;2;3
2013;Paraíba;25;PB;Nordeste;2;Cédulas - 1a. família;5;9
2013;Paraíba;25;PB;Nordeste;2;Cédulas - 2a. família;5;1
2013;Paraíba;25;PB;Nordeste;2;Cédulas - 1a. família;10;52
2013;Paraíba;25;PB;Nordeste;2;Cédulas - 2a. família;10;5
2013;Paraíba;25;PB;Nordeste;2;Cédulas - 1a. família;20;785
2013;Paraíba;25;PB;Nordeste;2;Cédulas - 2a. família;20;166
2013;Paraíba;25;PB;Nordeste;2;Cédulas - 1a. família;50;1019
2013;Paraíba;25;PB;Nordeste;2;Cédulas - 2a. família;50;119
2013;Paraíba;25;PB;Nordeste;2;Cédulas - 1a. família;100;565
2013;Paraíba;25;PB;Nordeste;2;Cédulas - 2a. família;100;800
2013;Paraná;41;PR;Sul;4;Cédulas - 1a. família;2;88
2013;Paraná;41;PR;Sul;4;Cédulas - 1a. família;5;206
2013;Paraná;41;PR;Sul;4;Cédulas - 2a. família;5;1
2013;Paraná;41;PR;Sul;4;Cédulas - em polímero;10;333
2013;Paraná;41;PR;Sul;4;Cédulas - 1a. família;10;483
2013;Paraná;41;PR;Sul;4;Cédulas - 2a. família;10;35
2013;Paraná;41;PR;Sul;4;Cédulas - 1a. família;20;5588
2013;Paraná;41;PR;Sul;4;Cédulas - 2a. família;20;365
2013;Paraná;41;PR;Sul;4;Cédulas - 1a. família;50;9769
2013;Paraná;41;PR;Sul;4;Cédulas - 2a. família;50;856
2013;Paraná;41;PR;Sul;4;Cédulas - 1a. família;100;9430
2013;Paraná;41;PR;Sul;4;Cédulas - 2a. família;100;2083
2013;Pernambuco;26;PE;Nordeste;2;Cédulas - 1a. família;2;104
2013;Pernambuco;26;PE;Nordeste;2;Cédulas - 1a. família;5;327
2013;Pernambuco;26;PE;Nordeste;2;Cédulas - em polímero;10;11
2013;Pernambuco;26;PE;Nordeste;2;Cédulas - 1a. família;10;521
2013;Pernambuco;26;PE;Nordeste;2;Cédulas - 2a. família;10;64
2013;Pernambuco;26;PE;Nordeste;2;Cédulas - 1a. família;20;1065
2013;Pernambuco;26;PE;Nordeste;2;Cédulas - 2a. família;20;975
2013;Pernambuco;26;PE;Nordeste;2;Cédulas - 1a. família;50;2220
2013;Pernambuco;26;PE;Nordeste;2;Cédulas - 2a. família;50;756
2013;Pernambuco;26;PE;Nordeste;2;Cédulas - 1a. família;100;2452
2013;Pernambuco;26;PE;Nordeste;2;Cédulas - 2a. família;100;8360
2013;Piauí;22;PI;Nordeste;2;Cédulas - 1a. família;5;90
2013;Piauí;22;PI;Nordeste;2;Cédulas - 1a. família;10;353
2013;Piauí;22;PI;Nordeste;2;Cédulas - 2a. família;10;13
2013;Piauí;22;PI;Nordeste;2;Cédulas - 1a. família;20;99
2013;Piauí;22;PI;Nordeste;2;Cédulas - 2a. família;20;57
2013;Piauí;22;PI;Nordeste;2;Cédulas - 1a. família;50;704
2013;Piauí;22;PI;Nordeste;2;Cédulas - 2a. família;50;156
2013;Piauí;22;PI;Nordeste;2;Cédulas - 1a. família;100;368
2013;Piauí;22;PI;Nordeste;2;Cédulas - 2a. família;100;1635
2013;Rio de Janeiro;33;RJ;Sudeste;3;Cédulas - 1a. família;2;50
2013;Rio de Janeiro;33;RJ;Sudeste;3;Cédulas - 1a. família;5;311
2013;Rio de Janeiro;33;RJ;Sudeste;3;Cédulas - 2a. família;5;1
2013;Rio de Janeiro;33;RJ;Sudeste;3;Cédulas - em polímero;10;3
2013;Rio de Janeiro;33;RJ;Sudeste;3;Cédulas - 1a. família;10;751
2013;Rio de Janeiro;33;RJ;Sudeste;3;Cédulas - 2a. família;10;223
2013;Rio de Janeiro;33;RJ;Sudeste;3;Cédulas - 1a. família;20;13047
2013;Rio de Janeiro;33;RJ;Sudeste;3;Cédulas - 2a. família;20;4221
2013;Rio de Janeiro;33;RJ;Sudeste;3;Cédulas - 1a. família;50;21680
2013;Rio de Janeiro;33;RJ;Sudeste;3;Cédulas - 2a. família;50;1786
2013;Rio de Janeiro;33;RJ;Sudeste;3;Cédulas - 1a. família;100;14990
2013;Rio de Janeiro;33;RJ;Sudeste;3;Cédulas - 2a. família;100;17704
2013;Rio Grande do Norte;24;RN;Nordeste;2;Cédulas - 1a. família;2;8
2013;Rio Grande do Norte;24;RN;Nordeste;2;Cédulas - 1a. família;5;13
2013;Rio Grande do Norte;24;RN;Nordeste;2;Cédulas - 1a. família;10;79
2013;Rio Grande do Norte;24;RN;Nordeste;2;Cédulas - 2a. família;10;4
2013;Rio Grande do Norte;24;RN;Nordeste;2;Cédulas - 1a. família;20;191
2013;Rio Grande do Norte;24;RN;Nordeste;2;Cédulas - 2a. família;20;96
2013;Rio Grande do Norte;24;RN;Nordeste;2;Cédulas - 1a. família;50;1220
2013;Rio Grande do Norte;24;RN;Nordeste;2;Cédulas - 2a. família;50;82
2013;Rio Grande do Norte;24;RN;Nordeste;2;Cédulas - 1a. família;100;313
2013;Rio Grande do Norte;24;RN;Nordeste;2;Cédulas - 2a. família;100;1401
2013;Rio Grande do Sul;43;RS;Sul;4;Cédulas - 1a. família;2;117
2013;Rio Grande do Sul;43;RS;Sul;4;Cédulas - 2a. família;2;3
2013;Rio Grande do Sul;43;RS;Sul;4;Cédulas - 1a. família;5;224
2013;Rio Grande do Sul;43;RS;Sul;4;Cédulas - 2a. família;5;208
2013;Rio Grande do Sul;43;RS;Sul;4;Cédulas - em polímero;10;5
2013;Rio Grande do Sul;43;RS;Sul;4;Cédulas - 1a. família;10;1340
2013;Rio Grande do Sul;43;RS;Sul;4;Cédulas - 2a. família;10;253
2013;Rio Grande do Sul;43;RS;Sul;4;Cédulas - 1a. família;20;1754
2013;Rio Grande do Sul;43;RS;Sul;4;Cédulas - 2a. família;20;3256
2013;Rio Grande do Sul;43;RS;Sul;4;Cédulas - 1a. família;50;9786
2013;Rio Grande do Sul;43;RS;Sul;4;Cédulas - 2a. família;50;3842
2013;Rio Grande do Sul;43;RS;Sul;4;Cédulas - 1a. família;100;7138
2013;Rio Grande do Sul;43;RS;Sul;4;Cédulas - 2a. família;100;3656
2013;Rondônia;11;RO;Norte;1;Cédulas - 1a. família;2;3
2013;Rondônia;11;RO;Norte;1;Cédulas - 1a. família;5;12
2013;Rondônia;11;RO;Norte;1;Cédulas - 1a. família;10;114
2013;Rondônia;11;RO;Norte;1;Cédulas - 2a. família;10;4
2013;Rondônia;11;RO;Norte;1;Cédulas - 1a. família;20;86
2013;Rondônia;11;RO;Norte;1;Cédulas - 2a. família;20;120
2013;Rondônia;11;RO;Norte;1;Cédulas - 1a. família;50;515
2013;Rondônia;11;RO;Norte;1;Cédulas - 2a. família;50;10
2013;Rondônia;11;RO;Norte;1;Cédulas - 1a. família;100;194
2013;Rondônia;11;RO;Norte;1;Cédulas - 2a. família;100;146
2013;Roraima;14;RR;Norte;1;Cédulas - 1a. família;5;2
2013;Roraima;14;RR;Norte;1;Cédulas - 1a. família;10;4
2013;Roraima;14;RR;Norte;1;Cédulas - 2a. família;10;3
2013;Roraima;14;RR;Norte;1;Cédulas - 1a. família;20;2
2013;Roraima;14;RR;Norte;1;Cédulas - 2a. família;20;7
2013;Roraima;14;RR;Norte;1;Cédulas - 1a. família;50;67
2013;Roraima;14;RR;Norte;1;Cédulas - 2a. família;50;4
2013;Roraima;14;RR;Norte;1;Cédulas - 1a. família;100;23
2013;Roraima;14;RR;Norte;1;Cédulas - 2a. família;100;24
2013;Santa Catarina;42;SC;Sul;4;Cédulas - 1a. família;2;46
2013;Santa Catarina;42;SC;Sul;4;Cédulas - 1a. família;5;111
2013;Santa Catarina;42;SC;Sul;4;Cédulas - 2a. família;5;3
2013;Santa Catarina;42;SC;Sul;4;Cédulas - em polímero;10;5
2013;Santa Catarina;42;SC;Sul;4;Cédulas - 1a. família;10;302
2013;Santa Catarina;42;SC;Sul;4;Cédulas - 2a. família;10;27
2013;Santa Catarina;42;SC;Sul;4;Cédulas - 1a. família;20;5131
2013;Santa Catarina;42;SC;Sul;4;Cédulas - 2a. família;20;166
2013;Santa Catarina;42;SC;Sul;4;Cédulas - 1a. família;50;6103
2013;Santa Catarina;42;SC;Sul;4;Cédulas - 2a. família;50;377
2013;Santa Catarina;42;SC;Sul;4;Cédulas - 1a. família;100;6439
2013;Santa Catarina;42;SC;Sul;4;Cédulas - 2a. família;100;1093
2013;São Paulo;35;SP;Sudeste;3;Cédulas - 1a. família;2;391
2013;São Paulo;35;SP;Sudeste;3;Cédulas - 2a. família;2;1
2013;São Paulo;35;SP;Sudeste;3;Cédulas - 1a. família;5;1061
2013;São Paulo;35;SP;Sudeste;3;Cédulas - 2a. família;5;82
2013;São Paulo;35;SP;Sudeste;3;Cédulas - em polímero;10;72
2013;São Paulo;35;SP;Sudeste;3;Cédulas - 1a. família;10;4006
2013;São Paulo;35;SP;Sudeste;3;Cédulas - 2a. família;10;754
2013;São Paulo;35;SP;Sudeste;3;Cédulas - 1a. família;20;21097
2013;São Paulo;35;SP;Sudeste;3;Cédulas - 2a. família;20;6117
2013;São Paulo;35;SP;Sudeste;3;Cédulas - 1a. família;50;27192
2013;São Paulo;35;SP;Sudeste;3;Cédulas - 2a. família;50;5436
2013;São Paulo;35;SP;Sudeste;3;Cédulas - 1a. família;100;44229
2013;São Paulo;35;SP;Sudeste;3;Cédulas - 2a. família;100;68590
2013;Sergipe;28;SE;Nordeste;2;Cédulas - 1a. família;2;12
2013;Sergipe;28;SE;Nordeste;2;Cédulas - 2a. família;2;1
2013;Sergipe;28;SE;Nordeste;2;Cédulas - 1a. família;5;35
2013;Sergipe;28;SE;Nordeste;2;Cédulas - 2a. família;5;2
2013;Sergipe;28;SE;Nordeste;2;Cédulas - em polímero;10;2
2013;Sergipe;28;SE;Nordeste;2;Cédulas - 1a. família;10;912
2013;Sergipe;28;SE;Nordeste;2;Cédulas - 2a. família;10;553
2013;Sergipe;28;SE;Nordeste;2;Cédulas - 1a. família;20;96
2013;Sergipe;28;SE;Nordeste;2;Cédulas - 2a. família;20;1356
2013;Sergipe;28;SE;Nordeste;2;Cédulas - 1a. família;50;404
2013;Sergipe;28;SE;Nordeste;2;Cédulas - 2a. família;50;150
2013;Sergipe;28;SE;Nordeste;2;Cédulas - 1a. família;100;171
2013;Sergipe;28;SE;Nordeste;2;Cédulas - 2a. família;100;1153
2013;Tocantins;17;TO;Norte;1;Cédulas - 1a. família;2;1
2013;Tocantins;17;TO;Norte;1;Cédulas - 1a. família;5;23
2013;Tocantins;17;TO;Norte;1;Cédulas - 2a. família;5;1
2013;Tocantins;17;TO;Norte;1;Cédulas - 1a. família;10;24
2013;Tocantins;17;TO;Norte;1;Cédulas - 1a. família;20;124
2013;Tocantins;17;TO;Norte;1;Cédulas - 2a. família;20;75
2013;Tocantins;17;TO;Norte;1;Cédulas - 1a. família;50;693
2013;Tocantins;17;TO;Norte;1;Cédulas - 2a. família;50;735
2013;Tocantins;17;TO;Norte;1;Cédulas - 1a. família;100;798
2013;Tocantins;17;TO;Norte;1;Cédulas - 2a. família;100;732
2014;Acre;12;AC;Norte;1;Cédulas - 1a. família;5;6
2014;Acre;12;AC;Norte;1;Cédulas - 1a. família;10;10
2014;Acre;12;AC;Norte;1;Cédulas - 2a. família;10;5
2014;Acre;12;AC;Norte;1;Cédulas - 1a. família;20;4
2014;Acre;12;AC;Norte;1;Cédulas - 2a. família;20;100
2014;Acre;12;AC;Norte;1;Cédulas - 1a. família;50;29
2014;Acre;12;AC;Norte;1;Cédulas - 2a. família;50;15
2014;Acre;12;AC;Norte;1;Cédulas - 1a. família;100;457
2014;Acre;12;AC;Norte;1;Cédulas - 2a. família;100;25
2014;Alagoas;27;AL;Nordeste;2;Cédulas - 1a. família;2;1
2014;Alagoas;27;AL;Nordeste;2;Cédulas - 2a. família;2;1
2014;Alagoas;27;AL;Nordeste;2;Cédulas - 1a. família;5;40
2014;Alagoas;27;AL;Nordeste;2;Cédulas - 2a. família;5;23
2014;Alagoas;27;AL;Nordeste;2;Cédulas - 1a. família;10;75
2014;Alagoas;27;AL;Nordeste;2;Cédulas - 2a. família;10;112
2014;Alagoas;27;AL;Nordeste;2;Cédulas - 1a. família;20;138
2014;Alagoas;27;AL;Nordeste;2;Cédulas - 2a. família;20;558
2014;Alagoas;27;AL;Nordeste;2;Cédulas - 1a. família;50;166
2014;Alagoas;27;AL;Nordeste;2;Cédulas - 2a. família;50;654
2014;Alagoas;27;AL;Nordeste;2;Cédulas - 1a. família;100;276
2014;Alagoas;27;AL;Nordeste;2;Cédulas - 2a. família;100;1705
2014;Amapá;16;AP;Norte;1;Cédulas - 1a. família;5;1
2014;Amapá;16;AP;Norte;1;Cédulas - 2a. família;5;7
2014;Amapá;16;AP;Norte;1;Cédulas - 2a. família;10;7
2014;Amapá;16;AP;Norte;1;Cédulas - 2a. família;20;188
2014;Amapá;16;AP;Norte;1;Cédulas - 1a. família;50;25
2014;Amapá;16;AP;Norte;1;Cédulas - 2a. família;50;187
2014;Amapá;16;AP;Norte;1;Cédulas - 1a. família;100;24
2014;Amapá;16;AP;Norte;1;Cédulas - 2a. família;100;760
2014;Amazonas;13;AM;Norte;1;Cédulas - 1a. família;2;5
2014;Amazonas;13;AM;Norte;1;Cédulas - 2a. família;2;1
2014;Amazonas;13;AM;Norte;1;Cédulas - 1a. família;5;8
2014;Amazonas;13;AM;Norte;1;Cédulas - 2a. família;5;12
2014;Amazonas;13;AM;Norte;1;Cédulas - 1a. família;10;53
2014;Amazonas;13;AM;Norte;1;Cédulas - 2a. família;10;8
2014;Amazonas;13;AM;Norte;1;Cédulas - 1a. família;20;22
2014;Amazonas;13;AM;Norte;1;Cédulas - 2a. família;20;160
2014;Amazonas;13;AM;Norte;1;Cédulas - 1a. família;50;244
2014;Amazonas;13;AM;Norte;1;Cédulas - 2a. família;50;191
2014;Amazonas;13;AM;Norte;1;Cédulas - 1a. família;100;992
2014;Amazonas;13;AM;Norte;1;Cédulas - 2a. família;100;532
2014;Bahia;29;BA;Nordeste;2;Cédulas - 1a. família;2;17
2014;Bahia;29;BA;Nordeste;2;Cédulas - 2a. família;2;17
2014;Bahia;29;BA;Nordeste;2;Cédulas - 1a. família;5;150
2014;Bahia;29;BA;Nordeste;2;Cédulas - 2a. família;5;112
2014;Bahia;29;BA;Nordeste;2;Cédulas - em polímero;10;598
2014;Bahia;29;BA;Nordeste;2;Cédulas - 1a. família;10;352
2014;Bahia;29;BA;Nordeste;2;Cédulas - 2a. família;10;515
2014;Bahia;29;BA;Nordeste;2;Cédulas - 1a. família;20;1005
2014;Bahia;29;BA;Nordeste;2;Cédulas - 2a. família;20;4585
2014;Bahia;29;BA;Nordeste;2;Cédulas - 1a. família;50;2242
2014;Bahia;29;BA;Nordeste;2;Cédulas - 2a. família;50;2066
2014;Bahia;29;BA;Nordeste;2;Cédulas - 1a. família;100;3747
2014;Bahia;29;BA;Nordeste;2;Cédulas - 2a. família;100;8422
2014;Ceará;23;CE;Nordeste;2;Cédulas - 1a. família;2;3
2014;Ceará;23;CE;Nordeste;2;Cédulas - 1a. família;5;18
2014;Ceará;23;CE;Nordeste;2;Cédulas - 2a. família;5;42
2014;Ceará;23;CE;Nordeste;2;Cédulas - em polímero;10;6
2014;Ceará;23;CE;Nordeste;2;Cédulas - 1a. família;10;208
2014;Ceará;23;CE;Nordeste;2;Cédulas - 2a. família;10;396
2014;Ceará;23;CE;Nordeste;2;Cédulas - 1a. família;20;275
2014;Ceará;23;CE;Nordeste;2;Cédulas - 2a. família;20;1594
2014;Ceará;23;CE;Nordeste;2;Cédulas - 1a. família;50;630
2014;Ceará;23;CE;Nordeste;2;Cédulas - 2a. família;50;942
2014;Ceará;23;CE;Nordeste;2;Cédulas - 1a. família;100;1443
2014;Ceará;23;CE;Nordeste;2;Cédulas - 2a. família;100;3233
2014;Distrito Federal;53;DF;Centro-Oeste;5;Cédulas - 1a. família;2;17
2014;Distrito Federal;53;DF;Centro-Oeste;5;Cédulas - 2a. família;2;1
2014;Distrito Federal;53;DF;Centro-Oeste;5;Cédulas - 1a. família;5;102
2014;Distrito Federal;53;DF;Centro-Oeste;5;Cédulas - 2a. família;5;98
2014;Distrito Federal;53;DF;Centro-Oeste;5;Cédulas - 1a. família;10;210
2014;Distrito Federal;53;DF;Centro-Oeste;5;Cédulas - 2a. família;10;71
2014;Distrito Federal;53;DF;Centro-Oeste;5;Cédulas - 1a. família;20;1350
2014;Distrito Federal;53;DF;Centro-Oeste;5;Cédulas - 2a. família;20;1080
2014;Distrito Federal;53;DF;Centro-Oeste;5;Cédulas - 1a. família;50;1361
2014;Distrito Federal;53;DF;Centro-Oeste;5;Cédulas - 2a. família;50;272
2014;Distrito Federal;53;DF;Centro-Oeste;5;Cédulas - 1a. família;100;2851
2014;Distrito Federal;53;DF;Centro-Oeste;5;Cédulas - 2a. família;100;2748
2014;Espírito Santo;32;ES;Sudeste;3;Cédulas - 1a. família;2;15
2014;Espírito Santo;32;ES;Sudeste;3;Cédulas - 2a. família;2;2
2014;Espírito Santo;32;ES;Sudeste;3;Cédulas - 1a. família;5;73
2014;Espírito Santo;32;ES;Sudeste;3;Cédulas - 2a. família;5;13
2014;Espírito Santo;32;ES;Sudeste;3;Cédulas - em polímero;10;3
2014;Espírito Santo;32;ES;Sudeste;3;Cédulas - 1a. família;10;322
2014;Espírito Santo;32;ES;Sudeste;3;Cédulas - 2a. família;10;85
2014;Espírito Santo;32;ES;Sudeste;3;Cédulas - 1a. família;20;171
2014;Espírito Santo;32;ES;Sudeste;3;Cédulas - 2a. família;20;2158
2014;Espírito Santo;32;ES;Sudeste;3;Cédulas - 1a. família;50;824
2014;Espírito Santo;32;ES;Sudeste;3;Cédulas - 2a. família;50;217
2014;Espírito Santo;32;ES;Sudeste;3;Cédulas - 1a. família;100;1788
2014;Espírito Santo;32;ES;Sudeste;3;Cédulas - 2a. família;100;1052
2014;Goiás;52;GO;Centro-Oeste;5;Cédulas - 1a. família;2;44
2014;Goiás;52;GO;Centro-Oeste;5;Cédulas - 2a. família;2;21
2014;Goiás;52;GO;Centro-Oeste;5;Cédulas - 1a. família;5;202
2014;Goiás;52;GO;Centro-Oeste;5;Cédulas - 2a. família;5;79
2014;Goiás;52;GO;Centro-Oeste;5;Cédulas - em polímero;10;1
2014;Goiás;52;GO;Centro-Oeste;5;Cédulas - 1a. família;10;250
2014;Goiás;52;GO;Centro-Oeste;5;Cédulas - 2a. família;10;53
2014;Goiás;52;GO;Centro-Oeste;5;Cédulas - 1a. família;20;4938
2014;Goiás;52;GO;Centro-Oeste;5;Cédulas - 2a. família;20;2351
2014;Goiás;52;GO;Centro-Oeste;5;Cédulas - 1a. família;50;5351
2014;Goiás;52;GO;Centro-Oeste;5;Cédulas - 2a. família;50;2125
2014;Goiás;52;GO;Centro-Oeste;5;Cédulas - 1a. família;100;5555
2014;Goiás;52;GO;Centro-Oeste;5;Cédulas - 2a. família;100;7579
2014;Maranhão;21;MA;Nordeste;2;Cédulas - 2a. família;2;5
2014;Maranhão;21;MA;Nordeste;2;Cédulas - 1a. família;5;20
2014;Maranhão;21;MA;Nordeste;2;Cédulas - 2a. família;5;51
2014;Maranhão;21;MA;Nordeste;2;Cédulas - em polímero;10;1
2014;Maranhão;21;MA;Nordeste;2;Cédulas - 1a. família;10;90
2014;Maranhão;21;MA;Nordeste;2;Cédulas - 2a. família;10;38
2014;Maranhão;21;MA;Nordeste;2;Cédulas - 1a. família;20;164
2014;Maranhão;21;MA;Nordeste;2;Cédulas - 2a. família;20;1982
2014;Maranhão;21;MA;Nordeste;2;Cédulas - 1a. família;50;482
2014;Maranhão;21;MA;Nordeste;2;Cédulas - 2a. família;50;547
2014;Maranhão;21;MA;Nordeste;2;Cédulas - 1a. família;100;410
2014;Maranhão;21;MA;Nordeste;2;Cédulas - 2a. família;100;2228
2014;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - 1a. família;2;3
2014;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - 2a. família;2;2
2014;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - 1a. família;5;202
2014;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - 2a. família;5;36
2014;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - 1a. família;10;157
2014;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - 2a. família;10;91
2014;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - 1a. família;20;1684
2014;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - 2a. família;20;607
2014;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - 1a. família;50;1965
2014;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - 2a. família;50;140
2014;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - 1a. família;100;1640
2014;Mato Grosso;51;MT;Centro-Oeste;5;Cédulas - 2a. família;100;823
2014;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 1a. família;2;3
2014;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 2a. família;2;1
2014;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 1a. família;5;17
2014;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 2a. família;5;10
2014;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - em polímero;10;1
2014;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 1a. família;10;55
2014;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 2a. família;10;7
2014;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 1a. família;20;3954
2014;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 2a. família;20;80
2014;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 1a. família;50;4612
2014;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 2a. família;50;70
2014;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 1a. família;100;225
2014;Mato Grosso do Sul;50;MS;Centro-Oeste;5;Cédulas - 2a. família;100;217
2014;Minas Gerais;31;MG;Sudeste;3;Cédulas - 1a. família;2;129
2014;Minas Gerais;31;MG;Sudeste;3;Cédulas - 2a. família;2;9
2014;Minas Gerais;31;MG;Sudeste;3;Cédulas - 1a. família;5;649
2014;Minas Gerais;31;MG;Sudeste;3;Cédulas - 2a. família;5;159
2014;Minas Gerais;31;MG;Sudeste;3;Cédulas - em polímero;10;18
2014;Minas Gerais;31;MG;Sudeste;3;Cédulas - 1a. família;10;1673
2014;Minas Gerais;31;MG;Sudeste;3;Cédulas - 2a. família;10;1282
2014;Minas Gerais;31;MG;Sudeste;3;Cédulas - 1a. família;20;4221
2014;Minas Gerais;31;MG;Sudeste;3;Cédulas - 2a. família;20;7327
2014;Minas Gerais;31;MG;Sudeste;3;Cédulas - 1a. família;50;10356
2014;Minas Gerais;31;MG;Sudeste;3;Cédulas - 2a. família;50;1656
2014;Minas Gerais;31;MG;Sudeste;3;Cédulas - 1a. família;100;13037
2014;Minas Gerais;31;MG;Sudeste;3;Cédulas - 2a. família;100;10896
2014;Pará;15;PA;Norte;1;Cédulas - 1a. família;2;5
2014;Pará;15;PA;Norte;1;Cédulas - 2a. família;2;2
2014;Pará;15;PA;Norte;1;Cédulas - 1a. família;5;33
2014;Pará;15;PA;Norte;1;Cédulas - 2a. família;5;8
2014;Pará;15;PA;Norte;1;Cédulas - em polímero;10;2
2014;Pará;15;PA;Norte;1;Cédulas - 1a. família;10;81
2014;Pará;15;PA;Norte;1;Cédulas - 2a. família;10;27
2014;Pará;15;PA;Norte;1;Cédulas - 1a. família;20;121
2014;Pará;15;PA;Norte;1;Cédulas - 2a. família;20;1540
2014;Pará;15;PA;Norte;1;Cédulas - 1a. família;50;657
2014;Pará;15;PA;Norte;1;Cédulas - 2a. família;50;825
2014;Pará;15;PA;Norte;1;Cédulas - 1a. família;100;1002
2014;Pará;15;PA;Norte;1;Cédulas - 2a. família;100;1789
2014;Paraíba;25;PB;Nordeste;2;Cédulas - 1a. família;2;2
2014;Paraíba;25;PB;Nordeste;2;Cédulas - 1a. família;5;24
2014;Paraíba;25;PB;Nordeste;2;Cédulas - 2a. família;5;19
2014;Paraíba;25;PB;Nordeste;2;Cédulas - 1a. família;10;57
2014;Paraíba;25;PB;Nordeste;2;Cédulas - 2a. família;10;40
2014;Paraíba;25;PB;Nordeste;2;Cédulas - 1a. família;20;190
2014;Paraíba;25;PB;Nordeste;2;Cédulas - 2a. família;20;594
2014;Paraíba;25;PB;Nordeste;2;Cédulas - 1a. família;50;527
