"ano";"turno";"tipo_eleicao";"sigla_uf";"id_municipio";"id_municipio_tse";"cargo";"sigla_partido";"numero_candidato";"sequencial_candidato";"id_candidato_bd";"resultado";"votos"
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PATRIOTA";51800;140000609848;1704085;"suplente";57
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PATRIOTA";51547;140000629893;1119280;"suplente";10
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PATRIOTA";51237;140000629894;1765755;"suplente";42
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PATRIOTA";51802;140000629984;108968;"suplente";52
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PATRIOTA";51230;140000629986;1698766;"suplente";200
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65789;140000627147;915437;"nao eleito";2531
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65677;140000627148;1075517;"nao eleito";6840
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65431;140000627149;742557;"nao eleito";399
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65500;140000627150;788061;"nao eleito";2569
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65660;140000627151;243501;"nao eleito";120
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65651;140000627152;237763;"nao eleito";2780
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65000;140000627153;848172;"nao eleito";564
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65001;140000627154;1414459;"nao eleito";1863
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65777;140000627155;1118334;"nao eleito";1265
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65300;140000627156;1413374;"nao eleito";1691
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65222;140000627157;1031942;"nao eleito";376
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65765;140000627158;831269;"nao eleito";238
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65065;140000627160;1398018;"nao eleito";1806
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65123;140000627161;105670;"nao eleito";1119
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65654;140000627162;874850;"nao eleito";266
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65200;140000627163;591491;"nao eleito";3089
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65629;140000627164;1447451;"nao eleito";192
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65100;140000627165;1355384;"nao eleito";15740
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65412;140000627166;734981;"nao eleito";179
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65020;140000627167;189189;"nao eleito";463
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65520;140000627168;692412;"nao eleito";156
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65133;140000627169;1193166;"nao eleito";79
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65007;140000627171;1437211;"nao eleito";1488
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65444;140000627172;1253604;"nao eleito";146
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65255;140000627174;678649;"nao eleito";224
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65010;140000627175;342961;"nao eleito";80
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65465;140000627176;492692;"nao eleito";204
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65111;140000627177;168967;"nao eleito";573
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65888;140000627178;1529654;"nao eleito";49
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65666;140000627179;1550243;"nao eleito";232
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65963;140000627180;1393636;"nao eleito";46
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65555;140000627181;1539634;"nao eleito";804
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65999;140000627182;1339116;"nao eleito";0
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65530;140000627183;1665979;"nao eleito";258
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65333;140000627184;1389791;"nao eleito";386
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65265;140000627185;1367289;"nao eleito";359
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65120;140000627186;1370010;"nao eleito";281
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65024;140000627187;238882;"nao eleito";48
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65176;140000627188;737666;"nao eleito";335
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65800;140000627189;1353547;"nao eleito";505
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65009;140000627190;1532497;"nao eleito";18
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65190;140000627191;1188404;"nao eleito";774
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65610;140000628640;1671791;"nao eleito";1485
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PC do B";65852;140000629650;245592;"nao eleito";287
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PDT";12234;140000614316;1644409;"suplente";4687
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PDT";12678;140000614317;187161;"suplente";301
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PDT";12555;140000614318;868268;"suplente";434
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PDT";12200;140000614319;651855;"suplente";308
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PDT";12400;140000614320;1503817;"suplente";197
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PDT";12300;140000614321;539966;"suplente";324
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PDT";12777;140000614322;1592469;"nao eleito";0
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PDT";12369;140000614323;682470;"suplente";2440
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PDT";12500;140000614324;812215;"suplente";9661
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PDT";12789;140000614325;912378;"suplente";430
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PDT";12123;140000614326;1161193;"eleito por qp";46578
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PDT";12100;140000614327;1523522;"suplente";472
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PDT";12222;140000614328;843501;"suplente";1407
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PDT";12111;140000614329;1748759;"suplente";841
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PDT";12000;140000614330;1795383;"suplente";31287
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PDT";12612;140000614331;212362;"suplente";165
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PDT";12069;140000614332;147892;"suplente";22
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PDT";12012;140000614333;352230;"suplente";536
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PDT";12333;140000614334;1588904;"suplente";3524
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PDT";12999;140000614335;1070938;"suplente";9
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PDT";12345;140000614336;1473577;"eleito por qp";52619
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31111;140000609362;1750376;"eleito por qp";25443
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31234;140000609363;541440;"suplente";7376
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31747;140000609364;512216;"suplente";1245
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31031;140000609365;1558945;"suplente";6243
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31222;140000609366;626622;"suplente";6074
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31123;140000609367;1480144;"suplente";9268
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31100;140000609368;1444316;"suplente";7135
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31888;140000609369;1406190;"suplente";1452
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31478;140000609370;1172925;"suplente";153
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31011;140000609371;1406143;"suplente";264
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31001;140000609372;1106807;"suplente";347
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31414;140000609373;1645698;"suplente";52
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31777;140000609374;1754454;"suplente";4154
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31500;140000609375;1503968;"suplente";7305
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31444;140000609376;1136792;"suplente";2891
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31456;140000609377;1367087;"suplente";1696
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31999;140000609378;632455;"suplente";1625
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31190;140000609379;550727;"suplente";1393
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31555;140000609381;1080288;"suplente";10044
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31900;140000609382;1360678;"suplente";578
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31333;140000609383;747791;"suplente";8592
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31200;140000609384;1434757;"suplente";906
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31007;140000609385;825169;"suplente";2451
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31077;140000609386;873439;"suplente";1633
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31765;140000609387;771534;"suplente";6873
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31233;140000609388;845739;"suplente";209
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31331;140000609389;715907;"suplente";1136
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31131;140000609390;375560;"suplente";3368
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31787;140000609391;1415035;"suplente";2237
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31458;140000628586;1743731;"suplente";18
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31400;140000628587;945363;"suplente";216
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31425;140000628588;729075;"suplente";40
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31569;140000628589;1740200;"suplente";38
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31452;140000628591;791687;"suplente";535
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31002;140000629432;105457;"suplente";25
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31004;140000629434;1739583;"suplente";73
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31700;140000629435;1271971;"suplente";1633
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PHS";31311;140000629769;1728483;"suplente";21
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22000;140000604206;1419386;"suplente";11489
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22555;140000604207;1551378;"suplente";16840
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22700;140000604208;8450;"suplente";235
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22222;140000604209;868825;"eleito por qp";71689
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22800;140000604210;533497;"suplente";8000
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22777;140000604211;1646619;"suplente";21530
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22023;140000604212;957967;"suplente";2707
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22322;140000604213;1568362;"suplente";170
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22123;140000604214;1605703;"suplente";4349
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22188;140000604215;1156324;"suplente";301
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22888;140000604216;668872;"suplente";2440
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22113;140000604217;167967;"suplente";847
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22110;140000604218;1494522;"suplente";1099
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22124;140000604219;934493;"suplente";547
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22122;140000604220;330127;"suplente";1626
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22321;140000604221;1404376;"suplente";63
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22022;140000604222;785740;"suplente";3089
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22444;140000604223;1073756;"eleito por qp";47354
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22345;140000604224;345354;"suplente";26286
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22456;140000604225;735365;"suplente";1041
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22221;140000604226;1657369;"suplente";1875
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22567;140000604227;1093413;"suplente";1587
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22024;140000604228;1104485;"suplente";82
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22225;140000604229;753938;"suplente";443
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22666;140000604230;1130854;"suplente";116
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22111;140000604231;1640967;"eleito por media";39193
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22600;140000604232;1439514;"suplente";222
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22999;140000604233;1543674;"suplente";472
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22789;140000604234;1436580;"suplente";1834
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22100;140000604235;88544;"suplente";79
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22333;140000604236;1538709;"suplente";9037
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PL";22001;140000628978;932127;"suplente";233
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PMB";35100;140000603649;1082;"suplente";265
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PMB";35135;140000603650;1647803;"suplente";242
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PMB";35355;140000603651;1084791;"suplente";301
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PMB";35777;140000603652;43611;"suplente";5159
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PMB";35222;140000603653;829370;"suplente";332
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PMB";35200;140000603654;1620562;"suplente";447
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PMB";35678;140000603655;1427880;"suplente";61
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PMB";35123;140000603656;1049689;"suplente";491
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PMB";35007;140000603657;625333;"suplente";530
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PMB";35152;140000603658;948548;"suplente";458
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PMB";35015;140000603659;1044495;"suplente";217
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PMB";35555;140000603660;871879;"suplente";722
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PMB";35035;140000603661;1157389;"suplente";1480
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PMN";33111;140000625091;4642;"suplente";10017
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PMN";33444;140000625092;1357134;"suplente";345
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PMN";33033;140000625093;1202168;"nao eleito";0
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PMN";33222;140000625107;1160360;"suplente";147
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PMN";33012;140000625108;1027752;"suplente";145
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PMN";33777;140000625109;1534133;"suplente";422
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PMN";33003;140000625110;1454203;"nao eleito";0
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PMN";33190;140000625111;734790;"suplente";400
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PMN";33318;140000625112;1674095;"nao eleito";0
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PMN";33001;140000625113;1135560;"suplente";220
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PMN";33000;140000625114;1494687;"suplente";333
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PMN";33633;140000625115;299089;"suplente";447
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PMN";33123;140000625116;639239;"eleito por qp";22358
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PMN";33007;140000625117;1228422;"nao eleito";0
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PMN";33456;140000625118;819567;"suplente";9892
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PMN";33133;140000625119;1503538;"suplente";2484
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PMN";33333;140000629097;NA;"nao eleito";0
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PODE";19190;140000612754;1686939;"suplente";3171
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PODE";19777;140000612755;1656635;"suplente";10043
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PODE";19999;140000612792;1440654;"suplente";1037
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PODE";19123;140000612793;176593;"suplente";2498
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PODE";19230;140000612794;876649;"nao eleito";0
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PODE";19100;140000612795;1583657;"suplente";658
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PODE";19555;140000612796;1380187;"suplente";676
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PODE";19234;140000612797;736394;"suplente";797
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PODE";19888;140000612798;725662;"suplente";278
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PODE";19579;140000612799;1485128;"suplente";91
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PODE";19333;140000612800;1118528;"nao eleito";0
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PODE";19112;140000612801;869891;"suplente";139
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PODE";19444;140000612805;167714;"suplente";91
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PP";11011;140000609393;556054;"suplente";1493
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PP";11258;140000609394;1355776;"suplente";2648
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PP";11015;140000609395;1016631;"suplente";540
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PP";11555;140000609396;563347;"suplente";1919
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PP";11422;140000609397;1116341;"suplente";937
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PP";11457;140000609398;1086350;"suplente";136
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PP";11777;140000609399;1372342;"suplente";385
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PP";11999;140000609400;1489488;"suplente";135
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PP";11190;140000609401;608689;"suplente";366
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PP";11115;140000609402;21548;"suplente";374
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PP";11111;140000609403;1272782;"suplente";8461
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PP";11120;140000609404;714946;"suplente";312
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PP";11123;140000609405;1074679;"suplente";1534
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PP";11000;140000609406;1011599;"suplente";2396
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PP";11007;140000609407;1678353;"eleito por media";16325
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PP";11100;140000609408;1228513;"suplente";1098
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PP";11333;140000609409;861023;"suplente";283
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PP";11013;140000609410;811396;"suplente";120
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PP";11666;140000609411;553489;"suplente";477
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PP";11900;140000609412;482455;"suplente";755
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PP";11222;140000609413;1086995;"suplente";895
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PP";11234;140000609414;739535;"suplente";1454
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PP";11010;140000628592;1342087;"suplente";246
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PP";11230;140000628593;15534;"suplente";207
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PPL";54001;140000604477;1086950;"suplente";230
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PPL";54123;140000604478;284058;"suplente";520
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PPL";54789;140000604479;647524;"suplente";1042
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PPL";54777;140000604480;537799;"suplente";427
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PPL";54221;140000604481;1438944;"suplente";15
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PPL";54456;140000604482;682822;"suplente";3184
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PPL";54222;140000604483;734110;"suplente";177
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PPL";54054;140000604485;891412;"suplente";119
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PPL";54000;140000604486;1372359;"suplente";190
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PPL";54120;140000604487;753927;"suplente";51
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PPL";54444;140000604488;122965;"suplente";256
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PPL";54567;140000629937;1131710;"suplente";22
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PROS";90123;140000612788;1046943;"suplente";3301
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PROS";90333;140000612789;406423;"suplente";109
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PROS";90100;140000612790;905599;"suplente";621
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PROS";90901;140000612791;1621840;"suplente";24500
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PROS";90666;140000612802;192699;"suplente";8
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PROS";90111;140000629541;48939;"suplente";49
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PRP";44111;140000614304;751943;"suplente";1548
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PRP";44124;140000614305;1684092;"suplente";27
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PRP";44550;140000614306;1503321;"suplente";184
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PRP";44000;140000614307;139188;"suplente";200
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PRP";44123;140000614308;871493;"suplente";29059
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PRP";44567;140000614309;1162760;"nao eleito";0
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PRP";44777;140000614310;1189267;"suplente";394
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PRP";44766;140000614311;1048346;"suplente";212
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PRP";44044;140000614312;1356235;"suplente";14
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PRP";44222;140000614313;107232;"suplente";150
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PRP";44193;140000614314;1366042;"suplente";845
2018;1;"eleicao ordinaria";"PA";NA;NA;"deputado estadual";"PRP";44789;140000614315;1646075;"suplente";216
