epi_week;date;country;state;newDeaths;deaths;newCases;totalCases;deathsMS;totalCasesMS;deaths_per_100k_inhabitants;totalCases_per_100k_inhabitants;deaths_by_totalCases;recovered;suspects;tests;tests_per_100k_inhabitants;vaccinated;vaccinated_per_100_inhabitants;vaccinated_second;vaccinated_second_per_100_inhabitants;vaccinated_single;vaccinated_single_per_100_inhabitants;vaccinated_third;vaccinated_third_per_100_inhabitants
132;08/08/2021;Brazil;RR;1;1890;31;121043;1889;121012;31.200.424;1.998.197.309;0.01561;114643;5095;307828;5.081.674.126;249059;4.111.506;72029;1.189.066;9584;158.214;;
132;08/08/2021;Brazil;RS;9;33576;608;1381549;33576;1381549;29.511.554;1.214.309.553;0.02430;1338824;10382;5078282;4.463.545.154;6491666;5.705.836;2949482;2.592.441;293202;257.709;;
132;08/08/2021;Brazil;SC;8;18178;544;1123885;18178;1123885;25.371.302;1.568.622.826;0.01617;1086913;173986;2320266;3.238.429.385;3786048;5.284.243;1378515;1.924.014;221019;308.479;;
132;08/08/2021;Brazil;SE;1;5937;69;275618;5937;275618;25.827.687;1.199.018.922;0.02154;264499;728;575128;2.501.975.033;1092823;4.754.100;359403;1.563.508;39005;169.683;;
132;08/08/2021;Brazil;SP;78;140755;3726;4117467;140755;4117467;30.652.856;896.679.502;0.03418;3784006;1142684;14183490;3.088.803.080;28433624;6.192.120;10417237;2.268.609;1107513;241.188;;
132;08/08/2021;Brazil;TO;5;3569;117;212851;3564;212734;22.691.062;1.353.268.492;0.01677;199211;441;629128;3.999.883.016;667530;4.244.036;223944;1.423.796;28105;178.687;;
132;08/08/2021;Brazil;TOTAL;389;563417;13894;20169989;563151;20165672;26.412.115;945.537.795;0.02793;18119872;7614414;55633393;2.608.007.161;107137037;5.022.418;41113309;1.927.328;4429683;207.657;;
132;09/08/2021;Brazil;AC;0;1804;33;87422;1804;87422;20.455.022;991.252.190;0.02064;84914;12408;239479;2.715.381.519;401689;4.554.633;136839;1.551.577;10563;119.771;;
132;09/08/2021;Brazil;AL;10;5905;21;231783;5905;231783;17.693.642;694.510.656;0.02548;223321;11243;570987;1.710.895.778;1414806;4.239.301;540631;1.619.938;52398;157.004;;
132;09/08/2021;Brazil;AM;7;13591;294;419744;13591;419744;32.792.091;1.012.749.852;0.03238;359053;653;1027782;2.479.811.668;1979229;4.775.444;693429;1.673.091;37912;0.91473;;
132;09/08/2021;Brazil;AP;2;1926;16;121725;1926;121725;22.773.199;1.439.287.433;0.01582;104692;1603;210965;2.494.469.282;320019;3.783.934;92945;1.098.990;9507;112.412;;
132;09/08/2021;Brazil;BA;28;25983;386;1202820;25983;1202820;17.469.837;808.723.744;0.02160;1167471;233693;2405271;1.617.199.388;6781955;4.559.891;2834221;1.905.607;251915;169.377;;
132;09/08/2021;Brazil;CE;35;23727;182;923513;23692;923331;25.982.038;1.011.284.617;0.02569;645233;69606;2525806;2.765.861.176;4054910;4.440.293;1679471;1.839.090;150036;164.296;;
132;09/08/2021;Brazil;DF;18;9741;594;455682;9741;455682;32.305.586;1.511.248.751;0.02138;436013;113;782118;2.593.858.987;1493387;4.952.750;598284;1.984.182;53421;177.168;;
132;09/08/2021;Brazil;ES;13;11993;462;547356;11989;547282;29.843.355;1.362.039.491;0.02191;522863;278701;1779808;4.428.870.392;2094210;5.211.228;838354;2.086.158;102793;255.790;;
132;09/08/2021;Brazil;GO;54;21356;3764;764427;21304;761655;30.428.787;1.089.182.734;0.02794;719153;501652;1428504;2.035.383.225;3294701;4.694.407;1169934;1.666.964;138590;197.468;;
132;09/08/2021;Brazil;MA;12;9752;202;340477;9752;340477;13.783.393;481.227.265;0.02864;293456;1211;805584;1.138.605.500;3033601;4.287.666;1072488;1.515.845;103952;146.925;;
132;09/08/2021;Brazil;MG;26;51343;1003;1998878;51343;1998878;24.254.101;944.257.043;0.02569;1878864;4191828;5538249;2.616.233.020;10582705;4.999.201;4020229;1.899.130;460105;217.351;;
132;09/08/2021;Brazil;MS;8;9090;443;360942;9082;360499;32.709.773;1.298.826.263;0.02518;343002;11839;1000104;3.598.809.062;1533958;5.519.848;756270;2.721.388;232310;835.952;;
132;09/08/2021;Brazil;MT;38;13028;1112;499140;12800;496059;37.388.799;1.432.472.006;0.02610;475794;57899;1136800;3.262.479.818;1608752;4.616.926;532777;1.529.006;87048;249.817;;
132;09/08/2021;Brazil;PA;10;16179;390;576070;16169;575680;18.806.526;669.625.758;0.02809;538876;178;999004;1.161.245.701;3242998;3.769.672;1594056;1.852.936;89059;103.522;;
132;09/08/2021;Brazil;PB;8;9065;121;425425;9065;425425;22.560.263;1.058.764.444;0.02131;298554;321555;996537;2.480.103.292;1943315;4.836.370;727510;1.810.570;60633;150.899;;
132;09/08/2021;Brazil;PE;12;19028;100;595942;19028;595942;19.909.866;623.561.340;0.03193;520955;2263;2218686;2.321.512.522;4556669;4.767.851;1696662;1.775.295;168223;176.019;;
132;09/08/2021;Brazil;PI;4;6881;162;311946;6877;311784;21.022.068;953.022.812;0.02206;303736;32;805965;2.462.294.855;1436809;4.389.579;563201;1.720.629;48058;146.821;;
132;09/08/2021;Brazil;PR;94;35928;987;1403372;35928;1403372;31.422.193;1.227.372.116;0.02560;1048015;2085;3932256;3.439.103.366;6163492;5.390.515;2206919;1.930.145;307662;269.077;;
132;09/08/2021;Brazil;RJ;6;59990;1202;1061793;59990;1061793;34.746.712;614.999.424;0.05650;968931;52017;2313502;1.339.999.790;8501158;4.923.942;3423157;1.982.721;290270;168.127;;
132;09/08/2021;Brazil;RN;4;7192;172;361206;7188;361034;20.508.416;1.030.000.402;0.01991;150649;165438;1152168;3.285.475.610;1696359;4.837.269;607585;1.732.565;52305;149.151;;
132;09/08/2021;Brazil;RO;8;6407;273;259832;6407;259832;36.050.584;1.462.009.594;0.02466;250255;365081;669696;3.768.211.678;792454;4.458.940;250827;1.411.341;32121;180.737;;
132;09/08/2021;Brazil;RR;11;1901;87;121130;1890;121043;31.382.014;1.999.633.519;0.01569;114643;5095;307828;5.081.674.126;249733;4.122.633;72485;1.196.594;9589;158.297;;
132;09/08/2021;Brazil;RS;12;33588;422;1381971;33588;1381971;29.522.101;1.214.680.469;0.02430;1338824;10382;5078282;4.463.545.154;6530357;5.739.843;2973847;2.613.856;293306;257.801;;
132;09/08/2021;Brazil;SC;26;18204;747;1124632;18204;1124632;25.407.591;1.569.665.425;0.01619;1086913;173986;2320266;3.238.429.385;3845988;5.367.902;1410165;1.968.188;226793;316.538;;
132;09/08/2021;Brazil;SE;1;5938;158;275776;5938;275776;25.832.037;1.199.706.268;0.02153;264499;728;575128;2.501.975.033;1109504;4.826.667;365037;1.588.018;39005;169.683;;
132;09/08/2021;Brazil;SP;54;140809;1798;4119265;140809;4119265;30.664.616;897.071.061;0.03418;3819951;1142684;14183490;3.088.803.080;28696943;6.249.464;10630417;2.315.034;1110388;241.814;;
132;09/08/2021;Brazil;TO;7;3576;411;213262;3569;212851;22.735.567;1.355.881.556;0.01677;199211;441;629128;3.999.883.016;670798;4.264.813;226606;1.440.720;28157;179.017;;
132;09/08/2021;Brazil;TOTAL;508;563925;15542;20185531;563562;20177757;26.435.929;946.266.380;0.02794;18157841;7614414;55633393;2.608.007.161;108030499;5.064.302;41714346;1.955.504;4446119;208.427;;
132;10/08/2021;Brazil;AC;0;1804;1;87423;1804;87423;20.455.022;991.263.528;0.02064;85008;12408;240875;2.731.210.350;404549;4.587.061;139882;1.586.081;10574;119.895;;
132;10/08/2021;Brazil;AL;9;5914;137;231920;5914;231920;17.720.609;694.921.161;0.02550;224712;11243;595906;1.785.562.647;1431234;4.288.525;556248;1.666.732;52444;157.142;;
132;10/08/2021;Brazil;AM;5;13596;430;420174;13596;420174;32.804.154;1.013.787.348;0.03236;360487;653;1027782;2.479.811.668;1982233;4.782.692;695345;1.677.714;38514;0.92926;;
132;10/08/2021;Brazil;AP;4;1930;99;121824;1930;121824;22.820.495;1.440.458.018;0.01584;105548;1603;210965;2.494.469.282;321324;3.799.364;93881;1.110.057;9590;113.393;;
132;10/08/2021;Brazil;BA;40;26023;1456;1204276;26023;1204276;17.496.731;809.702.695;0.02161;1173696;233693;2405271;1.617.199.388;6881089;4.626.544;2883213;1.938.547;251964;169.410;;
132;10/08/2021;Brazil;CE;14;23741;549;924062;23741;924062;25.997.369;1.011.885.794;0.02569;647367;69606;2543420;2.785.149.229;4105615;4.495.817;1695126;1.856.233;151323;165.705;;
132;10/08/2021;Brazil;DF;19;9760;447;456129;9760;456129;32.368.599;1.512.731.207;0.02140;439861;113;782118;2.593.858.987;1560711;5.176.027;606424;2.011.178;53431;177.201;;
132;10/08/2021;Brazil;ES;13;12006;750;548106;12004;547973;29.875.705;1.363.905.789;0.02190;525581;278701;1842031;4.583.705.971;2100835;5.227.713;850509;2.116.405;102985;256.268;;
132;10/08/2021;Brazil;GO;155;21511;4139;768566;21392;765391;30.649.637;1.095.080.128;0.02799;733193;501652;1448495;2.063.867.112;3310316;4.716.656;1182169;1.684.396;138818;197.793;;
132;10/08/2021;Brazil;MA;14;9766;603;341080;9766;341080;13.803.180;482.079.540;0.02863;295774;1211;810687;1.145.818.036;3060342;4.325.461;1086497;1.535.646;104312;147.434;;
132;10/08/2021;Brazil;MG;19;51362;4133;2003011;51362;2003011;24.263.077;946.209.446;0.02564;1897359;4191828;5538249;2.616.233.020;10819499;5.111.061;4201057;1.984.552;459878;217.243;;
132;10/08/2021;Brazil;MS;23;9113;371;361313;9090;360942;32.792.537;1.300.161.282;0.02522;347642;11839;1006577;3.622.101.731;1548801;5.573.259;776724;2.794.991;232315;835.970;;
132;10/08/2021;Brazil;MT;28;13056;1400;500540;12828;497463;37.469.156;1.436.489.838;0.02608;477259;57899;1136800;3.262.479.818;1620021;4.649.266;537475;1.542.489;86956;249.553;;
132;10/08/2021;Brazil;PA;26;16205;480;576550;16179;576070;18.836.748;670.183.712;0.02811;539425;178;999004;1.161.245.701;3246601;3.773.860;1595973;1.855.165;90205;104.855;;
132;10/08/2021;Brazil;PB;6;9071;194;425619;9071;425619;22.575.195;1.059.247.256;0.02131;299497;321555;1139654;2.836.281.680;1992866;4.959.689;739024;1.839.225;60884;151.523;;
132;10/08/2021;Brazil;PE;44;19072;571;596513;19072;596513;19.955.905;624.158.803;0.03197;524525;2263;2218686;2.321.512.522;4590028;4.802.756;1727429;1.807.488;168315;176.116;;
132;10/08/2021;Brazil;PI;7;6888;402;312348;6881;311946;21.043.453;954.250.958;0.02205;304779;32;805965;2.462.294.855;1449097;4.427.120;567974;1.735.211;48096;146.938;;
132;10/08/2021;Brazil;PR;119;36047;1532;1404904;36047;1404904;31.526.269;1.228.711.985;0.02566;1292908;2085;3973313;3.475.011.319;6180943;5.405.778;2221991;1.943.326;308187;269.537;;
132;10/08/2021;Brazil;RJ;146;60136;1979;1063772;60136;1063772;34.831.276;616.145.677;0.05653;988571;52017;2313502;1.339.999.790;8602418;4.982.593;3479491;2.015.350;293270;169.864;;
132;10/08/2021;Brazil;RN;5;7197;312;361518;7192;361206;20.522.674;1.030.890.089;0.01991;150649;165438;1152168;3.285.475.610;1722690;4.912.353;619695;1.767.097;52630;150.078;;
132;10/08/2021;Brazil;RO;7;6414;258;260090;6414;260090;36.089.972;1.463.461.295;0.02466;251622;365081;686621;3.863.444.415;806549;4.538.249;256078;1.440.887;32137;180.827;;
132;10/08/2021;Brazil;RR;1;1902;185;121315;1901;121130;31.398.522;2.002.687.529;0.01568;115982;5095;310780;5.130.406.216;249821;4.124.085;72548;1.197.634;9589;158.297;;
132;10/08/2021;Brazil;RS;43;33631;1883;1383854;33631;1383854;29.559.896;1.216.335.527;0.02430;1340810;10382;5078282;4.463.545.154;6618530;5.817.343;3027207;2.660.757;293678;258.128;;
132;10/08/2021;Brazil;SC;41;18245;2038;1126670;18245;1126670;25.464.815;1.572.509.891;0.01619;1095420;173986;2320266;3.238.429.385;3900740;5.444.320;1452695;2.027.548;231851;323.598;;
132;10/08/2021;Brazil;SE;3;5941;442;276218;5941;276218;25.845.088;1.201.629.098;0.02151;265563;728;579058;2.519.071.682;1118129;4.864.188;373925;1.626.683;39005;169.683;;
132;10/08/2021;Brazil;SP;468;141277;10455;4129720;141277;4129720;30.766.534;899.347.894;0.03421;3831569;1142684;14183490;3.088.803.080;29117919;6.341.142;10849092;2.362.656;1112766;242.332;;
132;10/08/2021;Brazil;TO;9;3585;216;213478;3576;213262;22.792.787;1.357.254.846;0.01679;200075;441;635312;4.039.199.779;676115;4.298.618;230479;1.465.344;28157;179.017;;
132;10/08/2021;Brazil;TOTAL;1268;565193;35462;20220993;564773;20212642;26.495.371;947.928.783;0.02795;18514882;7614414;55985277;2.624.502.937;109419015;5.129.394;42518151;1.993.185;4461874;209.166;;
132;11/08/2021;Brazil;AC;1;1805;45;87468;1805;87468;20.466.361;991.773.770;0.02064;85008;12408;240875;2.731.210.350;408107;4.627.405;142270;1.613.157;10638;120.621;;
132;11/08/2021;Brazil;AL;9;5923;208;232128;5923;232128;17.747.577;695.544.408;0.02552;224712;11243;595906;1.785.562.647;1443901;4.326.481;565406;1.694.173;52482;157.256;;
132;11/08/2021;Brazil;AM;9;13605;350;420524;13605;420524;32.825.869;1.014.631.821;0.03235;360487;653;1027782;2.479.811.668;1993885;4.810.805;708018;1.708.292;38900;0.93857;;
132;11/08/2021;Brazil;AP;1;1931;44;121868;1931;121868;22.832.319;1.440.978.278;0.01585;105548;1603;210965;2.494.469.282;325306;3.846.448;94892;1.122.012;9592;113.417;;
132;11/08/2021;Brazil;BA;23;26046;1040;1205316;26046;1205316;17.512.195;810.401.945;0.02161;1173696;233693;2405271;1.617.199.388;6996643;4.704.238;2937479;1.975.033;252074;169.484;;
132;11/08/2021;Brazil;CE;34;23775;592;924654;23765;924483;26.034.600;1.012.534.059;0.02571;647367;69606;2543420;2.785.149.229;4148018;4.542.250;1721878;1.885.527;152660;167.169;;
132;11/08/2021;Brazil;DF;12;9772;662;456791;9772;456791;32.408.396;1.514.926.700;0.02139;439861;113;782118;2.593.858.987;1616685;5.361.663;616288;2.043.891;53656;177.948;;
132;11/08/2021;Brazil;ES;13;12019;789;548895;12014;548832;29.908.054;1.365.869.135;0.02190;525581;278701;1842031;4.583.705.971;2107838;5.245.140;857958;2.134.941;103045;256.417;;
132;11/08/2021;Brazil;GO;73;21584;2848;771414;21392;765391;30.753.650;1.099.138.060;0.02798;733193;501652;1448495;2.063.867.112;3390970;4.831.574;1225810;1.746.578;138883;197.885;;
132;11/08/2021;Brazil;MA;17;9783;589;341669;9783;341669;13.827.208;482.912.027;0.02863;295774;1211;810687;1.145.818.036;3060342;4.325.461;1087678;1.537.315;104540;147.756;;
132;11/08/2021;Brazil;MG;140;51502;4654;2007665;51502;2007665;24.329.212;948.407.965;0.02565;1897359;4191828;5538249;2.616.233.020;10905052;5.151.476;4257183;2.011.066;461863;218.181;;
132;11/08/2021;Brazil;MS;12;9125;337;361650;9113;361313;32.835.718;1.301.373.954;0.02523;347642;11839;1006577;3.622.101.731;1562995;5.624.336;792957;2.853.404;232419;836.345;;
132;11/08/2021;Brazil;MT;31;13087;1432;501972;12858;498907;37.558.122;1.440.599.506;0.02607;477259;57899;1136800;3.262.479.818;1632894;4.686.210;544770;1.563.425;86958;249.559;;
132;11/08/2021;Brazil;PA;19;16224;399;576949;16205;576550;18.858.834;670.647.511;0.02812;539425;178;999004;1.161.245.701;3246601;3.773.860;1595973;1.855.165;91152;105.955;;
132;11/08/2021;Brazil;PB;5;9076;579;426198;9076;426198;22.587.638;1.060.688.226;0.02130;299497;321555;1139654;2.836.281.680;2017128;5.020.070;749060;1.864.202;61048;151.931;;
132;11/08/2021;Brazil;PE;29;19101;825;597338;19101;597338;19.986.249;625.022.039;0.03198;524525;2263;2218686;2.321.512.522;4640896;4.855.982;1753132;1.834.382;169706;177.571;;
132;11/08/2021;Brazil;PI;0;6888;313;312661;6888;312348;21.043.453;955.207.201;0.02203;304779;32;805965;2.462.294.855;1464400;4.473.872;576679;1.761.806;48206;147.274;;
132;11/08/2021;Brazil;PR;18;36065;2117;1407021;36065;1407021;31.542.011;1.230.563.487;0.02563;1292908;2085;3973313;3.475.011.319;6297590;5.507.796;2263785;1.979.879;308187;269.537;;
132;11/08/2021;Brazil;RJ;130;60266;4037;1067809;60266;1067809;34.906.573;618.483.942;0.05644;988571;52017;2313502;1.339.999.790;8687422;5.031.828;3518999;2.038.234;295386;171.090;;
132;11/08/2021;Brazil;RN;2;7199;165;361683;7197;361518;20.528.377;1.031.360.596;0.01990;150649;165438;1152168;3.285.475.610;1751722;4.995.140;633460;1.806.349;52995;151.118;;
132;11/08/2021;Brazil;RO;10;6424;282;260372;6414;260090;36.146.239;1.465.048.038;0.02467;251622;365081;686621;3.863.444.415;823129;4.631.541;260723;1.467.023;32137;180.827;;
132;11/08/2021;Brazil;RR;3;1905;166;121481;1902;121315;31.448.046;2.005.427.883;0.01568;115982;5095;310780;5.130.406.216;250253;4.131.217;72935;1.204.023;9589;158.297;;
132;11/08/2021;Brazil;RS;38;33669;1815;1385669;33669;1385669;29.593.296;1.217.930.818;0.02430;1342891;10382;5078282;4.463.545.154;6688475;5.878.821;3063074;2.692.282;293513;257.983;;
132;11/08/2021;Brazil;SC;20;18265;1801;1128471;18265;1128471;25.492.729;1.575.023.574;0.01619;1095420;173986;2320266;3.238.429.385;3956345;5.521.929;1476193;2.060.344;231851;323.598;;
132;11/08/2021;Brazil;SE;1;5942;286;276504;5942;276504;25.849.438;1.202.873.281;0.02149;265563;728;579058;2.519.071.682;1144815;4.980.280;380039;1.653.281;39407;171.432;;
132;11/08/2021;Brazil;SP;387;141664;8701;4138421;141664;4138421;30.850.813;901.242.750;0.03423;3831569;1142684;14183490;3.088.803.080;29534868;6.431.942;11039770;2.404.181;1114329;242.672;;
132;11/08/2021;Brazil;TO;8;3593;367;213845;3585;213478;22.843.650;1.359.588.166;0.01680;200075;441;635312;4.039.199.779;681816;4.334.864;234952;1.493.783;28206;179.329;;
132;11/08/2021;Brazil;TOTAL;1045;566238;35443;20256436;565748;20245085;26.544.359;949.590.296;0.02795;18516963;7614414;55985277;2.624.502.937;110778096;5.193.105;43171361;2.023.806;4473422;209.707;;
132;12/08/2021;Brazil;AC;2;1807;8;87476;1807;87476;20.489.038;991.864.480;0.02066;85008;12408;240875;2.731.210.350;412772;4.680.300;147082;1.667.719;10712;121.460;;
132;12/08/2021;Brazil;AL;9;5932;160;232288;5932;232288;17.774.544;696.023.830;0.02554;224712;11243;595906;1.785.562.647;1467128;4.396.077;578027;1.731.990;52532;157.406;;
132;12/08/2021;Brazil;AM;8;13613;378;420902;13613;420902;32.845.172;1.015.543.851;0.03234;360487;653;1027782;2.479.811.668;2000773;4.827.425;714628;1.724.240;39533;0.95384;;
132;12/08/2021;Brazil;AP;2;1933;66;121934;1933;121934;22.855.967;1.441.758.668;0.01585;105548;1603;210965;2.494.469.282;330902;3.912.615;96914;1.145.920;9592;113.417;;
132;12/08/2021;Brazil;BA;24;26070;1362;1206678;26070;1206678;17.528.332;811.317.695;0.02160;1175875;233693;2405271;1.617.199.388;7097133;4.771.803;2997127;2.015.138;252287;169.627;;
132;12/08/2021;Brazil;CE;4;23779;442;925096;23779;925096;26.038.980;1.013.018.067;0.02570;647367;69606;2543420;2.785.149.229;4205771;4.605.492;1738021;1.903.204;153285;167.853;;
132;12/08/2021;Brazil;DF;9;9781;661;457452;9781;457452;32.438.244;1.517.118.876;0.02138;439861;113;782118;2.593.858.987;1709557;5.669.669;624718;2.071.849;53956;178.943;;
132;12/08/2021;Brazil;ES;16;12035;627;549522;12033;549347;29.947.868;1.367.429.361;0.02190;525581;278701;1842031;4.583.705.971;2118155;5.270.812;866622;2.156.500;103119;256.601;;
132;12/08/2021;Brazil;GO;83;21667;2803;774217;21591;772207;30.871.911;1.103.131.874;0.02799;733193;501652;1448495;2.063.867.112;3393765;4.835.557;1226065;1.746.941;139744;199.112;;
132;12/08/2021;Brazil;MA;16;9799;701;342370;9799;342370;13.849.822;483.902.815;0.02862;295774;1211;810687;1.145.818.036;3111359;4.397.568;1121147;1.584.620;105071;148.506;;
132;12/08/2021;Brazil;MG;112;51614;4525;2012190;51614;2012190;24.382.120;950.545.546;0.02565;1911541;4191828;5538249;2.616.233.020;11009891;5.201.001;4325027;2.043.115;463207;218.816;;
132;12/08/2021;Brazil;MS;16;9141;513;362163;9125;361650;32.893.293;1.303.219.951;0.02524;347642;11839;1006577;3.622.101.731;1573015;5.660.392;804643;2.895.455;232503;836.647;;
132;12/08/2021;Brazil;MT;23;13110;1232;503204;12881;500157;37.624.129;1.444.135.199;0.02605;477259;57899;1136800;3.262.479.818;1655262;4.750.404;554700;1.591.923;87117;250.015;;
132;12/08/2021;Brazil;PA;13;16237;474;577423;16224;576949;18.873.945;671.198.490;0.02812;539425;178;999004;1.161.245.701;3407550;3.960.948;1652136;1.920.449;93099;108.219;;
132;12/08/2021;Brazil;PB;6;9082;422;426620;9082;426620;22.602.571;1.061.738.467;0.02129;299497;321555;1139654;2.836.281.680;2042211;5.082.495;756387;1.882.437;61296;152.549;;
132;12/08/2021;Brazil;PE;16;19117;712;598050;19117;598050;20.002.990;625.767.037;0.03197;524525;2263;2218686;2.321.512.522;4694068;4.911.618;1777064;1.859.423;169976;177.854;;
132;12/08/2021;Brazil;PI;7;6895;243;312904;6888;312661;21.064.839;955.949.587;0.02204;304779;32;805965;2.462.294.855;1486214;4.540.516;584957;1.787.096;48315;147.607;;
132;12/08/2021;Brazil;PR;99;36164;2287;1409308;36164;1409297;31.628.595;1.232.563.670;0.02566;1292908;2085;3973313;3.475.011.319;6348412;5.552.244;2281256;1.995.159;308187;269.537;;
132;12/08/2021;Brazil;RJ;175;60441;4713;1072522;60441;1072522;35.007.935;621.213.751;0.05635;988571;52017;2313502;1.339.999.790;8763193;5.075.715;3578725;2.072.828;300073;173.805;;
132;12/08/2021;Brazil;RN;7;7206;221;361904;7199;361683;20.548.338;1.031.990.791;0.01991;150649;165438;1152168;3.285.475.610;1783605;5.086.056;645460;1.840.568;53270;151.903;;
132;12/08/2021;Brazil;RO;4;6428;8;260380;6428;260380;36.168.746;1.465.093.052;0.02469;251622;365081;686621;3.863.444.415;835413;4.700.660;266749;1.500.930;32137;180.827;;
132;12/08/2021;Brazil;RR;2;1907;185;121666;1905;121481;31.481.063;2.008.481.893;0.01567;115982;5095;310780;5.130.406.216;250637;4.137.556;73258;1.209.355;9589;158.297;;
132;12/08/2021;Brazil;RS;34;33703;1563;1387232;33703;1387232;29.623.180;1.219.304.613;0.02430;1343754;10382;5116689;4.497.302.905;6764726;5.945.842;3097346;2.722.406;293809;258.243;;
132;12/08/2021;Brazil;SC;25;18290;1811;1130282;18290;1130282;25.527.622;1.577.551.213;0.01618;1095420;173986;2320266;3.238.429.385;3989608;5.568.355;1491251;2.081.361;231851;323.598;;
132;12/08/2021;Brazil;SE;4;5946;149;276653;5946;276653;25.866.839;1.203.521.475;0.02149;265563;728;579058;2.519.071.682;1166461;5.074.447;386871;1.683.002;39419;171.484;;
132;12/08/2021;Brazil;SP;294;141958;9244;4147665;141958;4147665;30.914.839;903.255.858;0.03423;3837078;1142684;14183490;3.088.803.080;29984570;6.529.876;11266523;2.453.562;1117653;243.396;;
132;12/08/2021;Brazil;TO;6;3599;348;214193;3593;213845;22.881.797;1.361.800.687;0.01680;200075;441;635312;4.039.199.779;688916;4.380.004;240864;1.531.370;28279;179.793;;
132;12/08/2021;Brazil;TOTAL;1016;567254;35858;20292294;566896;20285067;26.591.988;951.271.264;0.02795;18539696;7614414;56023684;2.626.303.397;112291067;5.264.031;43893568;2.057.662;4489611;210.466;;
132;13/08/2021;Brazil;AC;0;1807;9;87485;1807;87485;20.489.038;991.966.528;0.02065;85008;12408;240875;2.731.210.350;417316;4.731.823;151364;1.716.272;10868;123.229;;
132;13/08/2021;Brazil;AL;9;5941;81;232369;5941;232369;17.801.512;696.266.537;0.02557;224712;11243;595906;1.785.562.647;1491359;4.468.683;591746;1.773.098;52556;157.478;;
132;13/08/2021;Brazil;AM;9;13622;354;421256;13622;421256;32.866.887;1.016.397.975;0.03234;360487;653;1027782;2.479.811.668;2003084;4.833.001;719671;1.736.408;40065;0.96668;;
132;13/08/2021;Brazil;AP;1;1934;27;121961;1934;121961;22.867.791;1.442.077.918;0.01586;105548;1603;210965;2.494.469.282;341610;4.039.228;98944;1.169.923;9631;113.878;;
132;13/08/2021;Brazil;BA;27;26097;1118;1207796;26097;1207796;17.546.485;812.069.389;0.02161;1177448;233693;2405271;1.617.199.388;7182927;4.829.487;3040786;2.044.492;252337;169.660;;
132;13/08/2021;Brazil;CE;8;23787;251;925347;23787;925347;26.047.741;1.013.292.922;0.02571;647367;69606;2543420;2.785.149.229;4256633;4.661.188;1751767;1.918.257;153375;167.952;;
132;13/08/2021;Brazil;DF;11;9792;600;458052;9792;458052;32.474.725;1.519.108.749;0.02138;439861;113;782118;2.593.858.987;1767258;5.861.031;632792;2.098.626;54304;180.097;;
132;13/08/2021;Brazil;ES;31;12066;926;550448;12064;550396;30.025.008;1.369.733.617;0.02192;525581;278701;1842031;4.583.705.971;2154052;5.360.138;924985;2.301.731;103119;256.601;;
132;13/08/2021;Brazil;GO;13;21680;2267;776484;21680;775262;30.890.434;1.106.361.976;0.02792;733193;501652;1448495;2.063.867.112;3448410;4.913.417;1249810;1.780.774;140237;199.815;;
132;13/08/2021;Brazil;MA;15;9814;437;342807;9814;342807;13.871.023;484.520.467;0.02863;295774;1211;810687;1.145.818.036;3140354;4.438.549;1132390;1.600.510;105177;148.656;;
132;13/08/2021;Brazil;MG;130;51744;3517;2015707;51744;2015707;24.443.531;952.206.954;0.02567;1915711;4191828;5538249;2.616.233.020;11122980;5.254.424;4390188;2.073.896;466250;220.253;;
132;13/08/2021;Brazil;MS;19;9160;569;362732;9141;362163;32.961.663;1.305.267.461;0.02525;347642;11839;1006577;3.622.101.731;1582007;5.692.749;815895;2.935.945;232508;836.665;;
132;13/08/2021;Brazil;MT;23;13133;1340;504544;12904;501493;37.690.137;1.447.980.838;0.02603;477259;57899;1136800;3.262.479.818;1677849;4.815.226;564006;1.618.630;87280;250.483;;
132;13/08/2021;Brazil;PA;8;16245;433;577856;16237;577423;18.883.244;671.701.811;0.02811;539425;178;999004;1.161.245.701;3411214;3.965.207;1652136;1.920.449;95602;111.128;;
132;13/08/2021;Brazil;PB;4;9086;449;427069;9086;427069;22.612.526;1.062.855.903;0.02128;299497;321555;1139654;2.836.281.680;2065810;5.141.226;764332;1.902.210;61490;153.031;;
132;13/08/2021;Brazil;PE;18;19135;658;598708;19135;598708;20.021.825;626.455.532;0.03196;524525;2263;2218686;2.321.512.522;4743212;4.963.039;1805418;1.889.091;169995;177.874;;
132;13/08/2021;Brazil;PI;7;6902;281;313185;6895;312904;21.086.225;956.808.067;0.02204;304779;32;805965;2.462.294.855;1517379;4.635.728;601892;1.838.834;49159;150.185;;
132;13/08/2021;Brazil;PR;150;36314;2560;1411868;36313;1411849;31.759.784;1.234.802.615;0.02572;1292908;2085;3973313;3.475.011.319;6478804;5.666.283;2341547;2.047.889;308455;269.771;;
132;13/08/2021;Brazil;RJ;108;60549;4363;1076885;60549;1076885;35.070.489;623.740.837;0.05623;988571;52017;2313502;1.339.999.790;8834333;5.116.920;3643137;2.110.136;304125;176.152;;
132;13/08/2021;Brazil;RN;3;7209;342;362246;7206;361904;20.556.892;1.032.966.024;0.01990;150649;165438;1152168;3.285.475.610;1812048;5.167.163;654711;1.866.947;53643;152.966;;
132;13/08/2021;Brazil;RO;0;6428;183;260563;6428;260563;36.168.746;1.466.122.748;0.02467;251622;365081;686621;3.863.444.415;847474;4.768.524;274825;1.546.371;32137;180.827;;
