"Data","Ultimo","Abertura","Maxima","Minima","Volume","Variacao"
"31.03.2019","16.493,9","16.499,0","16.649,0","16.370,0","0,08K","-0,03%"
"30.03.2019","16.499,0","16.350,0","16.499,0","16.230,0","0,11K","0,91%"
"29.03.2019","16.350,0","15.986,0","16.479,9","15.876,0","0,35K","2,96%"
"28.03.2019","15.880,0","16.090,0","16.199,0","15.782,0","0,36K","-1,08%"
"27.03.2019","16.054,0","15.579,0","16.250,0","15.452,4","0,34K","3,05%"
"26.03.2019","15.579,0","15.459,0","15.600,0","15.200,0","0,27K","0,78%"
"25.03.2019","15.459,0","15.916,0","16.050,0","15.222,0","0,43K","-2,96%"
"24.03.2019","15.930,0","16.030,0","16.050,0","15.903,9","0,02K","-0,62%"
"23.03.2019","16.030,0","15.945,0","16.286,0","15.851,0","0,14K","0,53%"
"22.03.2019","15.945,0","15.431,0","15.980,0","15.410,2","0,25K","3,33%"
"21.03.2019","15.431,0","15.500,0","15.600,0","15.340,0","0,28K","-0,45%"
"20.03.2019","15.500,0","15.499,0","15.500,0","15.295,0","0,29K","0,01%"
"19.03.2019","15.499,0","15.380,0","15.510,0","15.210,0","0,39K","1,37%"
"18.03.2019","15.289,0","15.197,9","15.447,0","15.060,0","0,31K","0,60%"
"17.03.2019","15.197,9","15.290,0","15.290,0","15.050,0","0,05K","-0,54%"
"16.03.2019","15.280,0","15.200,0","15.350,0","15.101,0","0,08K","0,55%"
"15.03.2019","15.196,0","15.050,0","15.243,0","14.985,0","0,27K","0,97%"
"14.03.2019","15.050,0","15.050,0","15.150,0","14.780,1","0,25K","0,00%"
"13.03.2019","15.050,0","14.997,9","15.100,0","14.837,0","0,23K","0,35%"
"12.03.2019","14.997,9","15.020,0","15.310,0","14.800,0","0,32K","-0,15%"
"11.03.2019","15.020,0","15.289,0","15.329,6","13.800,0","0,31K","-1,76%"
"10.03.2019","15.289,0","15.400,0","15.400,0","15.180,6","0,03K","-0,72%"
"09.03.2019","15.400,0","15.107,8","15.400,0","15.103,0","0,07K","1,93%"
"08.03.2019","15.107,8","15.234,5","15.450,0","14.990,8","0,38K","-0,83%"
"07.03.2019","15.234,5","14.850,0","15.300,0","14.730,0","0,26K","3,08%"
"06.03.2019","14.780,0","14.480,8","15.000,0","14.400,0","0,22K","2,07%"
"05.03.2019","14.480,8","14.250,0","14.600,0","14.200,0","0,07K","1,62%"
"04.03.2019","14.250,0","14.697,1","14.697,6","14.250,0","0,07K","-3,04%"
"03.03.2019","14.697,1","14.647,0","14.800,0","14.560,0","0,02K","-0,02%"
"02.03.2019","14.700,0","14.706,0","14.846,9","14.612,0","0,05K","-0,04%"
"01.03.2019","14.706,0","14.415,3","15.000,0","14.385,0","0,28K","2,02%"
"28.02.2019","14.415,3","14.400,0","14.810,0","14.306,0","0,24K","-0,09%"
"27.02.2019","14.429,0","14.557,0","14.600,0","14.101,0","0,24K","-0,88%"
"26.02.2019","14.557,0","14.572,0","14.746,0","14.342,0","0,27K","-0,10%"
"25.02.2019","14.572,0","14.475,0","14.789,0","14.265,0","0,25K","0,67%"
"24.02.2019","14.475,0","15.387,5","15.497,0","14.300,0","0,12K","-5,93%"
"23.02.2019","15.387,5","15.000,0","15.497,0","14.860,7","0,11K","2,58%"
"22.02.2019","15.000,0","14.875,0","15.094,0","14.861,5","0,20K","0,84%"
"21.02.2019","14.875,0","14.950,0","15.100,0","14.800,0","0,27K","-0,50%"
"20.02.2019","14.950,0","14.630,1","15.100,0","14.552,0","0,33K","2,19%"
"19.02.2019","14.630,1","14.560,7","14.924,9","14.422,0","0,29K","0,48%"
"18.02.2019","14.560,7","13.567,6","14.949,0","13.490,0","0,42K","7,32%"
"17.02.2019","13.567,6","13.680,0","13.680,0","13.471,9","0,04K","-0,28%"
"16.02.2019","13.605,1","13.437,0","13.695,0","13.419,0","0,06K","1,25%"
"15.02.2019","13.437,0","13.450,0","13.643,0","13.320,0","0,22K","-0,10%"
"14.02.2019","13.450,0","13.650,0","13.797,9","13.450,0","0,27K","-1,47%"
"13.02.2019","13.650,0","13.530,0","13.900,0","13.490,0","0,31K","0,59%"
"12.02.2019","13.570,0","13.770,9","13.900,0","13.500,0","0,29K","-1,46%"
"11.02.2019","13.770,9","13.410,3","13.900,0","13.321,0","0,26K","2,69%"
"10.02.2019","13.410,3","13.333,3","13.577,0","13.300,0","0,05K","0,08%"
"09.02.2019","13.400,0","13.400,0","13.539,4","13.311,0","0,07K","0,00%"
"08.02.2019","13.400,0","12.695,0","13.945,0","12.600,0","0,38K","5,55%"
"07.02.2019","12.695,0","12.660,1","12.769,0","12.580,0","0,16K","0,28%"
"06.02.2019","12.660,1","12.710,0","12.830,0","12.550,0","0,25K","-0,39%"
"05.02.2019","12.710,0","12.579,0","13.000,0","12.510,5","0,33K","1,04%"
"04.02.2019","12.579,0","12.570,0","12.750,0","12.460,3","0,20K","0,07%"
"03.02.2019","12.570,0","12.705,0","12.725,5","12.510,0","0,03K","-1,02%"
"02.02.2019","12.700,0","12.650,0","12.770,0","12.600,0","0,04K","0,40%"
"01.02.2019","12.650,0","12.747,2","12.837,0","12.502,0","0,19K","-0,76%"
"31.01.2019","12.747,2","12.955,0","12.955,0","12.500,3","0,25K","-1,60%"
"30.01.2019","12.955,0","12.838,0","13.150,0","12.705,0","0,19K","0,91%"
"29.01.2019","12.838,0","13.100,0","13.199,3","12.737,0","0,25K","-2,00%"
"28.01.2019","13.100,0","13.415,0","13.495,5","12.901,0","0,20K","-2,35%"
"27.01.2019","13.415,0","13.588,0","13.600,0","13.305,7","0,05K","-0,95%"
"26.01.2019","13.543,0","13.528,1","13.699,0","13.528,1","0,02K","0,11%"
"25.01.2019","13.528,1","13.656,6","13.728,0","13.500,0","0,17K","-0,94%"
"24.01.2019","13.656,6","13.588,3","13.760,0","13.501,0","0,14K","0,50%"
"23.01.2019","13.588,3","13.782,9","13.950,0","13.522,0","0,16K","-1,88%"
"22.01.2019","13.848,0","13.645,0","13.948,0","13.506,0","0,22K","1,82%"
"21.01.2019","13.600,0","13.669,3","13.739,2","13.500,0","0,09K","0,21%"
"20.01.2019","13.572,0","14.050,0","14.079,0","13.531,5","0,08K","-3,06%"
"19.01.2019","14.000,0","13.801,0","14.100,0","13.772,0","0,06K","1,44%"
"18.01.2019","13.801,0","13.766,5","14.085,0","13.625,3","0,21K","0,25%"
"17.01.2019","13.766,5","13.696,0","14.100,0","13.502,0","0,21K","0,51%"
"16.01.2019","13.696,0","13.617,2","14.369,0","13.616,5","0,24K","0,37%"
"15.01.2019","13.645,0","14.170,0","14.566,0","13.590,0","0,35K","-3,71%"
"14.01.2019","14.170,0","13.495,0","14.566,0","13.256,0","0,26K","5,00%"
"13.01.2019","13.495,0","13.890,0","13.980,0","13.221,8","0,08K","-2,84%"
"12.01.2019","13.890,0","13.932,9","14.299,9","13.760,4","0,07K","-0,31%"
"11.01.2019","13.932,9","13.811,0","14.394,0","13.700,0","0,30K","0,88%"
"10.01.2019","13.811,0","15.214,8","15.343,0","13.500,0","0,36K","-9,23%"
"09.01.2019","15.214,8","15.169,7","15.447,6","14.930,0","0,26K","0,30%"
"08.01.2019","15.169,7","15.112,0","15.499,0","15.021,1","0,23K","-0,20%"
"07.01.2019","15.200,0","15.081,0","15.300,0","14.900,0","0,14K","0,79%"
"06.01.2019","15.081,0","14.615,4","15.230,0","14.499,0","0,08K","3,19%"
"05.01.2019","14.615,4","14.718,7","15.188,0","14.554,0","0,06K","-0,70%"
"04.01.2019","14.718,7","14.750,0","15.197,0","14.250,0","0,23K","-0,21%"
"03.01.2019","14.750,0","15.108,0","15.387,0","14.485,0","0,32K","-2,37%"
"02.01.2019","15.108,1","15.201,0","15.359,9","14.900,0","0,20K","-0,60%"
"01.01.2019","15.200,0","14.884,0","15.200,0","14.790,0","0,03K","2,14%"
"31.12.2018","14.882,0","15.394,5","15.394,5","14.760,0","0,10K","-3,33%"
"30.12.2018","15.394,5","15.114,0","15.400,0","15.000,0","0,03K","1,86%"
"29.12.2018","15.114,0","15.400,0","15.950,0","15.020,0","0,09K","-2,07%"
"28.12.2018","15.433,0","14.479,0","15.650,0","14.301,0","0,26K","6,80%"
"27.12.2018","14.450,0","15.337,8","15.888,0","14.305,0","0,30K","-5,79%"
"26.12.2018","15.337,8","15.536,5","15.800,0","14.802,0","0,21K","-1,28%"
"25.12.2018","15.536,5","16.066,0","17.000,0","15.000,0","0,17K","-3,30%"
"24.12.2018","16.066,0","15.700,0","16.966,5","15.550,0","0,21K","2,70%"
"23.12.2018","15.643,0","15.689,2","15.990,0","15.455,0","0,08K","0,27%"
"22.12.2018","15.600,1","15.550,2","15.800,0","15.080,0","0,09K","0,32%"
"21.12.2018","15.550,2","15.805,0","16.788,0","15.000,0","0,38K","-1,61%"
"20.12.2018","15.805,0","14.800,0","16.445,0","14.540,0","0,41K","6,79%"
"19.12.2018","14.800,0","14.669,0","16.000,0","14.340,0","0,48K","0,89%"
"18.12.2018","14.669,0","13.740,7","15.000,0","13.460,0","0,23K","6,76%"
"17.12.2018","13.740,7","12.602,5","13.995,0","12.501,0","0,31K","9,03%"
"16.12.2018","12.602,5","12.687,9","12.797,5","12.511,1","0,04K","-0,67%"
"15.12.2018","12.687,9","12.651,0","12.860,0","12.501,0","0,06K","-0,10%"
"14.12.2018","12.700,0","13.021,0","13.160,0","12.600,0","0,21K","-3,05%"
"13.12.2018","13.100,0","13.402,0","13.684,0","12.909,0","0,21K","-2,25%"
"12.12.2018","13.402,0","13.487,6","13.632,0","13.262,0","0,18K","-0,63%"
